entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,codigo_despacho,numero_despacho,jurisdiccion,distrito,circuito,juez,direccion,telefono,area,total_registros
5666,JUZGADO PROMISCUO MUNICIPAL DE CHÍQUIZA - BOYACÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE BOYACÁ,CHÍQUIZA,J01PRMPALCHIQUIZA@CENDOJ.RAMAJUDICIAL.GOV.CO,,151044089001,,ORDINARIA,TUNJA,TUNJA,FERNANDO IBAGUE  PINILLA,CALLE 5#3-10,N/A-3147598916,JUDICIAL,2
5667,JUZGADO PROMISCUO DE FAMILIA CIRCUITO SARAVENA ARAUCA,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SARAVENA,SARAVENA,JPRFASARAVA@CENDOJ.RAMAJUDICIAL.GOV.CO,,817363184001,,ORDINARIA,ARAUCA,SARAVENA,GERARDO BALLESTEROS  GÓMEZ,CALLE 27 14 ESQ,7-8892294,JUDICIAL,2
5668,JUZGADO VEINTIOCHO LABORAL DE BOGOTA,JUZGADO 001 LABORAL  DE BOGOTÁ,BOGOTÁ D.C.,,,110013105001,,ORDINARIA,BOGOTÁ,BOGOTÁ,LUIS ALEJANDRO SANCHEZ OCHOA,CALLE 14#7-36 - PI 18,2811202,JUDICIAL,2
5669,JUZGADO 39 LABORAL BOGOTÁ BOGOTÁ,,BOGOTÁ D.C.,JLATO39@CENDOJ.RAMAJUDICIAL.GOV.CO,,,39,,,,,,,,2
5670,JUZGADO DÉCIMO LABORAL DEL CIRCUITO DE CARTAGENA,,CARTAGENA DE INDIAS,J10LCTOCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5671,JUZGADO NOVENO LABORAL DEL CIRCUITO SANTIAGO DE CALI,,CALI,NOTIFICACIONESJUDICIALES@CCC.ORG.CO,,,,,,,,,,,2
5672,JUZGADO ONCE DE FAMILIA DEL CIRCUITO DE BOGOTÁ D.C,JUZGADO 036 DE FAMILIA DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,FLIA11BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013110036,,ORDINARIA,BOGOTÁ,BOGOTÁ,CARLOS MARIO MALAVER SANDOVAL,AVENIDA CARRERA 7#12C-23,1-,JUDICIAL,2
5673,CENTRO DE SERVICIOS JUDICIALES CIVIL Y FAMILIA - MANIZALES,,MANIZALES,CSJCFMA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5674,JUZGADO PRIMERO CIVIL DEL CIRCUITO - ANTIOQUIA,,,J01CCTOAPARTADO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5675,JUZGADO PROMISCUO MUNICIPAL VILLAGOMEZ - CUNDINAMARCA,,VILLAGÓMEZ,JPRMPALVILLAGOMEZ@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5677,JUZGADO PRIMERO CIVIL MUNICIPAL DE MOCCOA PUTUMAYO,,,J01CMPALMOC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5678,JUZGADO OCTAVO CIVIL DEL CIRCUITO SANTIAGO DE CALI,JUZGADO 001 CIVIL DEL CIRCUITO DE CALI,CALI,J08CCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,760013103001,,ORDINARIA,CALI,CALI,ANDRES JOSE SOSSA  RESTREPO,"CARRERA 10 # 12-15 - PISO 12, PALACIO DE JUSTICIA PEDRO ELIAS SERRANO ABADIA",2-8986868Ext 4011 4012,JUDICIAL,2
5679,JUZGADO VEINTE ADMINISTRATIVO DEL CIRCUITO,,,MEMORIALESJAMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5680,JUZGADO 33 DE FAMILIA DEL CIRCUITO DE BOGOTÁ D C,,BOGOTÁ D.C.,,,,33,,,,,,,,2
5682,JUZGADO SEGUNDO DE FAMILIA DE ENVIGADO,JUZGADO 001 DE FAMILIA  DE ENVIGADO,ENVIGADO,J02FENVIGADO@CENDOJ.RAMAJUDICIAL.GOV.CO,,052663110001,,ORDINARIA,MEDELLÍN,ENVIGADO,ANDREA ROLDAN NOREÑA,CARRERA 43#38-42 - PISO 1,4-3347192,JUDICIAL,2
5683,JUZGADO CIVIL DEL CIRCUITO TURBO  ANTIOQUIA,JUZGADO 001 CIVIL DEL CIRCUITO DE TURBO,TURBO,JCCTOTURBO@CENDOJ.RAMAJUDICIAL.GOV.CO,,058373103001,,ORDINARIA,ANTIOQUIA,TURBO,IVAN FERNANDO SEPULVEDA SALAZAR,CALLE 100#13-21 - PISO 3,N/A-3106660384,JUDICIAL,2
5684,JUZGADO MUNICIPAL JUZGADO 003 PROMISCUO MUNICIPAL,JUZGADO 003 PROMISCUO MUNICIPAL DE CALDAS,CALDAS,J03PRMPALPUERTOCOLOMBIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,051294089003,003,ORDINARIA,MEDELLÍN,CALDAS,GUSTAVO ADOLFO AGUDELO RAMIREZ,CALLE 131S#49-1,4-,JUDICIAL,2
5685,JUZGADO PROMISCUO MUNICIPAL DE ARROYOHONDO BOLIVAR,JUZGADO 001 PROMISCUO MUNICIPAL DE BOLÍVAR,ARROYOHONDO,J01PRMARROYOH@CENDOJ.RAMAJUDICIAL.GOV.CO,,051014089001,,ORDINARIA,ANTIOQUIA,BOLÍVAR,SANDRA PATRICIA JARAMILLO ANDRADE,CALLE 50#48-46,4-,JUDICIAL,2
5686,JUZGADO VEINTINUEVE LABORAL DEL CIRCUITO DE BOGOTÁ,,BOGOTÁ D.C.,J291CTOBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5687,JUZGADO TERCERO CIVIL MUNICIPAL PALACIO DE JUSTICIA PEDRO ELIAS SERRANO ABADIA,,ELÍAS,,,,,,,,,,,,2
5688,JUZGADO SEGUNDO ADMINISTRATIVO DEL CIRCUITO FLORENCIA,,FLORENCIA,J02ADMINFENCIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5689,JUZGADO SEGUNDO DE FAMILIA DE FUSAGASUGÁ,JUZGADO 002 DE FAMILIA  DE FUSAGASUGÁ,FUSAGASUGÁ,J02CTOFFGASUGA@CENDOJ.RAMAJUDICIAL.GOV.CO,,252903110002,,ORDINARIA,CUNDINAMARCA,FUSAGASUGÁ,TATIANA KATHERINE BUITRAGO  PAEZ,CALLE 7#7-60 - PISO 4 - EDIFICIO SANTA MONICA,1-3532666 EXT 51254,JUDICIAL,2
5690,JUZGADO DIECISIETE DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLE DE BOGOTA,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,J17PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,2
5691,JUZGADO PRIMERO CIVIL DEL CIRCUITO LORICA  CORDOBA,,LORICA,J01CCTOLORICA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5692,JUZGADO 001 PROMISCUO MUNICIPAL LEBRIJA - SANTANDER,JUZGADO 001 PROMISCUO MUNICIPAL DE LEBRIJA,LEBRIJA,J01PRMPALLEBRIJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,684064089001,001,ORDINARIA,BUCARAMANGA,BUCARAMANGA,JUDITH NATALIE GARCIA GARCIA,CARRERA 8#10-17 - PI 2,7-,JUDICIAL,2
5693,JUZGADO  DE IBAGUE 005 TRANSITORIO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE,JUZGADO 005 TRANSITORIO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE IBAGUÉ,IBAGUÉ,J12CMPALIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,730014189005,005,ORDINARIA,IBAGUÉ,IBAGUÉ,LEONEL FERNANDO GIRALDO ROA,CARRERA 2#8-90 - OF 807,8-,JUDICIAL,2
5694,JUZGADO TERCERO CIVIL MUNICIPAL CALDAS,,,,,,,,,,,,,,2
5695,JUZGADO CATORCE 14 DE PEQUEÑAS CAUSAS Y COMPETENCIA MUTIPLE DE BOGOTA,,BOGOTÁ D.C.,J14PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,14,,,,,,,,2
5697,JUZGADO 011 CIVIL MUNICIPAL DE EJECUCIÓN,JUZGADO 011 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ,BOGOTÁ,,,110014303011,011,ORDINARIA,BOGOTÁ,BOGOTÁ,JOSE IGNACIO GARCIA  AGUDELO,CARRERA 10#14-33 - PISO 3  EDIFICIO HERNANDO MORALES,2823987-,JUDICIAL,2
5699,JUZGADO CUARTO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE FLORIDABLANCA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE FLORIDABLANCA,FLORIDABLANCA,J05CMPALFLORIDABLANCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,682764189001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,LAURA PAOLA GARCIA  FONTECHA,CARRERA 10#04-48 - PISO 2,7-,JUDICIAL,2
5701,JUZGADO DE CIRCUITO CIVIL 03 ESCRITURAL MONTERIA - CORDOBA,,MONTERÍA,J03CCMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,03,,,,,,,,2
5702,JUZGADO SEGUNDO MUNICIPAL  DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTA,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,J02PQCCMMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,2
5705,JUZGADO 11 CIVIL DEL CIRCUITO DE BOGOTA,,BOGOTÁ D.C.,CCTO11BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,11,,,,,,,,2
5706,DE COLOMBIA JUZGADO TERCERO PROMISCUO MUNICIPAL GUAMO TOLIMA,,COLOMBIA,J03PRMPALGUAMO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5707,RAMA JUDICIAL DEL PODER PÚBLICO TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,,,MEMORIALESTAANT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5708,JUZGADO TERCERO PROMISCUO MUNICIPAL DE PUERT BOYACÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE BOYACÁ,BOYACÁ,J03PRMPALPTOB@CENDOJ.RAMAJUDICIAL.GOV.CO,,151044089001,,ORDINARIA,TUNJA,TUNJA,FERNANDO IBAGUE  PINILLA,CALLE 5#3-10,N/A-3147598916,JUDICIAL,2
5710,JUZGADO  DISTRITO JUDICIAL BUCARAMANGA - CIRCUITO BARRANCABERMEJA,,BARRANCABERMEJA,J01PRMPALPTOWILCHES@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5712,JUZGADO 03 LABORAL CIRCUITO RISARALDA PEREIRA,,PEREIRA,LCTO03PER@CENDOJ.RAMAJUDICIAL.GOV.CO,,,03,,,,,,,,2
5713,JUZGADO 53 CIVIL MUNICIPAL BOGOTÁ BOGOTÁ D C,,BOGOTÁ D.C.,CMPL53BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,53,,,,,,,,2
5714,JUZGADO 55 CIVIL CIRCUITO BOGOTÁ BOGOTÁ D C,,BOGOTÁ D.C.,J55CCTOBT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,55,,,,,,,,2
5715,JUZGADO SEGUNDO PROMISCUO MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE BAHIA SOLANO,,BAHÍA SOLANO,J02PRMBAHIASOLANO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5716,CENTRO DE SERVICIOS JUDICIALES PARA LOS JUZGADOS CIVILES Y FAMILIA MANIZALES - CALDAS,CENTRO DE SERVICIOS JUDICIALES PARA JUZGADOS CIVILES Y FAMILIA DE ARMENIA,MANIZALES,,,630017013001,,ORDINARIA,ARMENIA,ARMENIA,,CARRERA 12 # 20-63 - PALACIO DE JUSTICIA FABIO CALDERÓN BOTERO,N/A-606 3110521 ext 1002,ADMINISTRATIVA,2
5717,JUZGADO SEXTO ADMINISTRATIVO ORAL VALLEDUPAR,,VALLEDUPAR,J06ADMVALLEDUPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5719,JUZGADO DÉCIMO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLES DE SANTIAGO DE CALI,,CALI,J10PCCMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5720,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE BARRANQUILLA,JUZGADO 001 CIVIL DEL CIRCUITO DE BARRANQUILLA,BARRANQUILLA,CCTO02BA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080013103001,,ORDINARIA,BARRANQUILLA,BARRANQUILLA,NORBERTO GARI  GARCIA,"CALLE 40 # 44- 80 - EDIFICIO CENTRO CÍVICO, PISO 8",5-3885005 Ext. 1090,JUDICIAL,2
5722,JUZGADO 38 DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLE DE BOGOTA,,BOGOTÁ D.C.,J38PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,38,,,,,,,,2
5723,JUZGADO PRIMERO PROMISCUO MUNICIPAL INRIDIA - GUAINIA,,,J01PRMPALINIRIDA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5725,JUZGADO PROMISCUO MUNICIPAL YACUANQUER- NARIÑO,,YACUANQUER,J01PRMPALYACUANQUER@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5726,JUZGADO SEGUNDO CIVIL MUNICIPAL DE EJECUCIÓN BARRANCABERMEJA,JUZGADO 001 CIVIL MUNICIPAL DE BARRANCABERMEJA,BARRANCABERMEJA,J02CMBMEJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,680814003001,,ORDINARIA,BUCARAMANGA,BARRANCABERMEJA,SAMIR SAAD  RODRIGUEZ,"CALLE 50#8B-35 - PISO 3, PALACIO DE JUSTICIA",7-,JUDICIAL,2
5728,JUZGADO PROMISCUO MUNICIPAL SUSA DE UBATÉ,JUZGADO 001 PROMISCUO MUNICIPAL DE SUSA,UBATÉ,JPRMPALSUSA@CENDOJ.RAMAJUDICIAL.GOV.CO,,257794089001,,ORDINARIA,CUNDINAMARCA,UBATÉ,RODOLFO ALBERTO VANEGAS  PEREZ,CARRERA 3 # 6-02 - PISO 1,317-2388210,JUDICIAL,2
5731,JUZGADO 04 PEQUEÑAS CAUSAS COMPETENCIA MÚLTIPLE BOGOTÁ BOGOTÁ D C,,BOGOTÁ D.C.,J04PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,04,,,,,,,,2
5732,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE CHIGORODÓ,JUZGADO 001 PROMISCUO MUNICIPAL DE CHIGORODÓ,CHIGORODÓ,,,051724089001,,ORDINARIA,ANTIOQUIA,APARTADÓ,ARLY PERIÑAN  GONZALEZ,CARRERA 104A#98B-43 - BQ 4,4-8253729,JUDICIAL,2
5733,JUZGADO TERCERO ( 3 ) DE EJECUCIÓN CIVIL MUNICIPAL DE BARRANQUILLA,,BARRANQUILLA,VENTANILLAJ03ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,3,,,,,,,,2
5734,JUZGADO PRIMERO CIVIL MUNICIPAL DE ORALIDAD BELLO,JUZGADO 001 CIVIL MUNICIPAL DE BELLO,BELLO,,,050884003001,,ORDINARIA,MEDELLÍN,BELLO,LUISA PATIÑO CADAVID,CALLE 47#48-51 - 4 PISO - OFICINA 405 DE BELLO ANTIOQUIA,4-2722962,JUDICIAL,2
5737,JUZGADO PROMISCUO MUNICIPAL DE LABATECA,JUZGADO 001 PROMISCUO MUNICIPAL DE LABATECA,LABATECA,JPRMLABATECA@CENDOJ.RAMAJUDICIAL.GOV.CO,,543774089001,,ORDINARIA,PAMPLONA,PAMPLONA,SERGIO ENRIQUE VILLAMIZAR  JAUREGUI,CARRERA 1#3-10,7-,JUDICIAL,2
5738,JUZGADO QUINTO CIVIL DEL CIRCUITO BUCRAMANGA SANTANDER,,,J05CCBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5740,JUZGADO 022 CIVIL PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BARRANQUILLA,JUZGADO 022 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE BARRANQUILLA,BARRANQUILLA,VENTANILLAJ01ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014189022,022,ORDINARIA,BARRANQUILLA,BARRANQUILLA,MARTHA MARIA ZAMBRANO  MUTIS,CARRERA 44#38-11,5-3885005 Ext. 1089,JUDICIAL,2
5741,JUZGADO QUINTO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE  FLORIDABLANCA,,FLORIDABLANCA,J06CMPALFLORIDABLANCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5742,JUZGADO 02 DE CIRCUITO,,,J02LCTOBMEJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,02,,,,,,,,2
5743,JUZGADO DE ORIGEN ONCE CIVIL DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE BARRANQUILLA,JUZGADO 001 CIVIL DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE BARRANQUILLA,BARRANQUILLA,OFEJCCBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080013403001,,ORDINARIA,BARRANQUILLA,BARRANQUILLA,RICHARD ALBERTO RODRIGUEZ PORTO,"CALLE 40 # 44 - 80 - EDIFICIO CENTRO CÍVICO, PISO 4",5-3885005 Ext. 1090,JUDICIAL,2
5744,JUZGADO 02 CIVIL MUNICIPAL MAGDALENA SANTA MARTA,,SANTA MARTA,J02CMSMTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,02,,,,,,,,2
5745,JUZGADO 71 CIVIL MPAL,,,,,,71,,,,,,,,2
5746,JUZGADO PROMISCUO MUNICIPAL DE GUATAPÉ,JUZGADO 001 PROMISCUO MUNICIPAL DE GUATAPÉ,GUATAPÉ,J01PRMPALGUATAPE@CENDOJ.RAMAJUDICIAL.GOV.CO,,053214089001,,ORDINARIA,ANTIOQUIA,MARINILLA,KAREN CORREA IBAÑEZ,CARRERA 25#31B-35,4-604 8610597,JUDICIAL,2
5747,JUZGADO VEINTITRES (23) CIVIL  UNICIPAL DE ORALIDAD DE BOGOTÁ,,BOGOTÁ D.C.,CMPL23BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,23,,,,,,,,2
5748,JUZGADO LABORAL DEL CIRCUITO DISTRITO JUDICIAL DE ARAUCA .,,AGUACHICA,J1LBARAU@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5749,JUZGADO 007 MUNICIPAL CIVIL DE LA CIUDAD DE VILLAVICENCIO - META,JUZGADO 007 CIVIL MUNICIPAL DE VILLAVICENCIO,VILLAVICENCIO,CMPL07VCIO@CENDOJ.RAMAJUDICIAL.GOV.CO,,500014003007,007,ORDINARIA,VILLAVICENCIO,VILLAVICENCIO,DANNY CECILIA  CHACON  AMAYA,CARRERA 29#33B-79 - PALACIO DE JUSTICIA TORRE A OFICINA 413 TO A OF 412,8-6621126 Ext. 141/140,JUDICIAL,2
5751,JUZGADO C OCHO DE PEQUEÑAS CAUSAS Y COMPETENCIA DE BOGOTA D.C. ( TRANSITORIAMENTE ) ( ANTES JUZGADO 76 CIVIL MUNICIPAL DE BOGOTÁ . D.C,,BOGOTÁ D.C.,CMPL76BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,76,,,,,,,,2
5753,JUZGADO DÉCIMO 10 MUNICIPAL DE PEQUEÑAS  CAUSAS LABORALES DE MEDELLÍN,,MEDELLÍN,J10MPCLMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,,10,,,,,,,,2
5754,"JUZGADO SEGUNDO LABORAL DEL CIRCUITO FLORENCIA , CAQUETÁ",,FLORENCIA,JLABCFL2@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5755,JUZGADO TERCERO CIVIL MUNICPAL BUCARAMANGA,,BUCARAMANGA,J03CMBMEJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5756,JUZGADO CUARTO CIVIL DEL CIRCULTOSCOTIABANK VILLAVICENCIO- META,,VILLAVICENCIO,CCTO04VCIO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5757,JUZGADO 60 DE PEQUEÑAS CAUSAS,,,CMPL78BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,60,,,,,,,,2
5758,JUZ JUZGADO SESENTA DE PEQUEÑAS CAUSAS Y COMPETENCIA,,MEDELLÍN,CMPL78BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5759,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE ARAUCA,,ABEJORRAL,J02PRMARAUCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5763,JUZGADO QUINTO DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE SANTANDER,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,MEDELLÍN,J06CMPALFLORIDABLANCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014189001,,ORDINARIA,MEDELLÍN,MEDELLÍN,MARIA CLARA GIRALDO ACEVEDO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,JUDICIAL,2
5765,JUZGADO TERCERO CIVIL MUNICIPAL DOSQUBRADAS RISARALDA,,,J03CMUNICIPALDOSQ@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5766,JUZGADO SEGUNDO PROMISCUO DE FAMILIA DE ORALIDAD DE OCAÑA,,OCAÑA,J02PRFOCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5767,REPUBLICA DE COLOMBIA JUZGADO OCTAVO ( 8⁰ ) DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTA,,COLOMBIA,J08PCEMBTA@CENDOJRAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5768,JUZGADO SEPTIMO DE FAMILIA DE CARTAGENA,JUZGADO 001 DE FAMILIA  DE CARTAGENA,CARTAGENA DE INDIAS,J07FCTOCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,130013110001,,ORDINARIA,CARTAGENA,CARTAGENA,ANA ELVIRA ESCOBAR  SUAREZ,"CARRERA 5A#36-127 - EDIFICIO CUARTEL DEL FIJO, PISO 2",5-3102377859,JUDICIAL,2
5769,JUZGADO CUARENTA Y TRES DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE BOGOTA,,BOGOTÁ D.C.,,,,,,,,,,,,2
5770,JUZGADO SEGUNDO PROMISCUO MUNICIPAL VILLA DEL LEIVA BOYACÁ,,LEIVA,J02PRMPALVILLADELEYVA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5772,JUZGADO DÉCIMO ADMINISTRATIVO DEL CIRCUITO DE SANTA MARTA,JUZGADO 001 CIVIL DEL CIRCUITO DE SANTA MARTA,SANTA MARTA,J10ADMSMTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,470013103001,,ORDINARIA,SANTA MARTA,SANTA MARTA,MÓNICA DE JESÚS  GRACIAS CORONADO,CALLE 23#5-63,5-4211166,JUDICIAL,2
5773,JUZGADO 001 PROMISCUO DEL CIRCUITO DE SAN JOSE DEL GUAVIARE GUAVIARE,JUZGADO 001 PROMISCUO DE FAMILIA DEL CIRCUITO DE SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,J01PRCTOSIGUAVIARE@CENDOJ.RAMAJUDICIAL.GOV.CO,,950013184001,001,ORDINARIA,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,OMAR AURELIO  ROMERO  SANABRIA,TRANSVERSAL 20#11-84,8-5849568,JUDICIAL,2
5774,JUZGADO TERCERO PROMISCUO MUNICIPAL DE PIEDECUESTA,,PIEDECUESTA,,,,,,,,,,,,2
5776,CONSEJO SUPERIOR DE LA JUDICATURA COORDINACIÓN ADMINISTRATIVA DE FLORENCIA - CAQUETÁ,,FLORENCIA,OFJURIDICAFL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5777,JUZGADO CALLE 78 CIVIL 12 MUNICIPSAS NO 9 55 INTERIOR Y COMPETENCIA 1 PISO 3 MÚLTIPLE COMPLEJO DE BOGOTÁ KAYSSER,,BOGOTÁ D.C.,CMPL78BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,78,,,,,,,,2
5778,JUZGADO PRIMERO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE- MEDELLIN,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,MEDELLÍN,J01CMPCCMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014189001,,ORDINARIA,MEDELLÍN,MEDELLÍN,MARIA CLARA GIRALDO ACEVEDO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,JUDICIAL,2
5779,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SURATÁ,JUZGADO 001 PROMISCUO MUNICIPAL DE SURATÁ,SURATÁ,J01PMPALSURATA@CENDOJ.RAMAJUDICIAL.GOV.CO,,687804089001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,MAURICIO ALEJANDRO NAVAS ORDOÑEZ,CARRERA 4#4-19 - PALACIO MUNICIPAL,7-,JUDICIAL,2
5780,JUZGADO PROMISCUO MUNICIPAL  DE  BUCARAMANGA,,BUCARAMANGA,J01PRMPALSANANDRESBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5781,JUZGADO SEGUNDO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES SECTOR SIMÓN BOLÍVAR,,,J02PQCCMBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5782,JUZGADO NOVENO DE FAMILIA DE ORALIDAD DE SANTIAGO DE CALI,,CALI,J09FCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,2
5783,JUZGADO 03 PEQUEÑAS CAUSAS COMPETENCIA MÚLTIPLE BOGOTÁ BOGOTÁ,,BOGOTÁ D.C.,J03PQCCMSUBABT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,03,,,,,,,,2
