entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,nit,cod_institucion,orden,sector,naturaleza_juridica,tipo_institucion,direccion,telefono,pagina_web,estado,representante,cargo_representante,total_registros
7324,ALCALDIA DE FUNDACION MAGDALENA,ALCALDIA DE FUNDACION,FUNDACIÓN,,,891780045,591,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 5 # 4 - 48,4140498,http://www.fundacion-magdalena.gov.co,ACTIVA,LUZ HELENA ANDRADE,,1
7331,MINISTERIO DE DEFENSA NACIONAL POLICÍA NACIONAL DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL SECCIONAL MANIZALES,,MANIZALES,JHONNY.GALEANO@CORREO.POLICIA.GOV.CO,,,,,,,,,,,,,,1
7340,DEPARTAMENTO DE LA GUAJIRA MUNICIPIO DE HATONUEVO,,HATONUEVO,CONTACTENOS@HATONUEVO-LAGUAJIRA.GOV.CO,,,,,,,,,,,,,,1
7341,CORTOLIMA  CORPORACIÓN AUTÓNO REGIONAL DEL TOLIR,,,CORTOLIMA@CORTOLIMA.GOV.CO,,,,,,,,,,,,,,1
7342,POLICÍA NACIONAL DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL SECCIONAL MANIZALES,,MANIZALES,JHONNY.GALEANO@CORREO.POLICIA.GOV.CO,,,,,,,,,,,,,,1
7347,ÁREA DE TRÁFICO Y SEGURIDAD VIAL UNIDAD DE POLICÍA JUDICIAL,,,PLZ-JUDICIAL@ZARAGOZA.ES,,,,,,,,,,,,,,1
7349,MINISTERIO DE VIVIENDA CIUDAD  TERRIRTORIO,,,CORRESPONDENCIA@MINVIVIENDA.GOV.CO,,,,,,,,,,,,,,1
7352,E.S.E. CENTRO DE SALUD INMACULADA CONCEPCIÓN,CENTRO DE SALUD INMACULADA CONCEPCION,CONCEPCIÓN,GERENCIA@ESEGALERAS-SUCRE.GOV.CO,,823001901,2969,TERRITORIAL,NO APLICA,EMPRESAS SOCIALES DEL ESTADO,VINCULADAS,CARRERA 18A NO. 12- 31,2893245,NO DISPONIBLE,ACTIVA,,,1
7359,MINISTERIO DE POTENCIA,,,INFO@MINCIT.GOV.CO,,,,,,,,,,,,,,1
7362,INSTITUTO DE MOVILIDAD EL CARNIVAL,,,DIRECTOR@TRANSITOELCARMENDEBOLIVAR.GOV.CO,,,,,,,,,,,,,,1
7368,ALCALDIA DE SONSON,ALCALDIA DE SONSON,SONSÓN,ATENCIONALCIUDADANO@CNSC.GOV.CO,,890980357,1136,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CARRERA 6 # 6-58,8694444,http://www.sonson-antioquia.gov.co,ACTIVA,EDWIN ANDRES MONTES HENAO,,1
7379,SECRETARÍA DE HACIENDA MUNICIPAL DE TAURAMENA,,TAURAMENA,CONTACTENOS@TAURAMENA-CASANARE.GOV.CO,,,,,,,,,,,,,,1
7382,SECRETARÍA DE HACIENDA TESORERÍA DE NARIÑO,,,CONTACTENOS@NARINO.GOV.CO,,,,,,,,,,,,,,1
7388,MUICIPIO DE LOS PATIOS,CONCEJO DE LOS PATIOS,LOS PATIOS,DIRECCION@TRANSITOLOSPATIOS.GOV.CO,,,2255,TERRITORIAL,NO APLICA,CONCEJO MUNICIPAL,NO APLICA,AVENIDA 10 N. 29-06 PATIO CENTRO,2345438,http://lospatios-nortedesantander.gov.co,ACTIVA,,,1
7398,JUZGANDO SEGUNDO 2 PROMISCUO MUNICIPAL DE PACHO CUNDINAMARCA,,PACHO,J02PRMPALPACHO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,1
7410,INSTITUTO DE TRANSITO Y TRANSPORTE ALBANIA LA GUAJIRA,INSTITUTO DE TRANSITO Y TRANSPORTE DE FONSECA LA GUAJIRA,ALBANIA,INSTRANS@ALBANIA-LAGUAJIRA.GOV.CO,,900581405,14318,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,,CALLE 12 #17-30,,NO DISPONIBLE,ACTIVA,LUIS EMIRO IDÁRRAGA PEÑA,,1
7424,INSTITUTO DE TRÁNSITO Y TRANSPORTE EN LIQUIDACIÓN DEL MUNICIPIO DE CAMPOALEGRE HUILA,INSTITUTO DE TRANSITO Y TRANSPORTE DEL HUILA,CAMPOALEGRE,TRANSITOCAMPOALEGRE@GMAIL.COM,,800115005,4577,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,VEREDA BAJO PEDREGAL 100 MT VÍA RIVERA,3173699802,http://www.transito-huila.gov.co,ACTIVA,CARLOS ALFREDO MOSQUERA CORTES,,1
7432,"CORPOCESAR CORPORACION AGAMA PEGONA , OFL CESSA",,,NOTIFICACIONESJUDICIALES@CORPOCESAR.GOV.CO,,,,,,,,,,,,,,1
7433,CORPOCESAR CERENTACASI PECE OF CUM,,,NOTIFICACIONESJUDICIALES@CORPOCESAR.GOV.CO,,,,,,,,,,,,,,1
7434,CORPOCESAR CORPEN MITACASSPEGENK OF CIT,,,NOTIFICACIONESJUDICIALES@CORPOCESAR.GOV.CO,,,,,,,,,,,,,,1
7441,MINISTERIO DE PROTECCIÓN SOCIAL,MINISTERIO DE SALUD Y PROTECCION SOCIAL,,ADMIN@ESECAMUSANRAFAEL.GOV.CO,,830115226,8006,NACIONAL,SALUD Y PROTECCIÓN SOCIAL,MINISTERIO,CABEZA,CARRERA 13 N 32  76,3305000,https://www.minsalud.gov.co,ACTIVA,GUILLERMO ALFONSO JARAMILLO MARTINEZ,,1
7448,CORPORACION AUTONOMA REGIONAL DEL ATLANTICO CRA MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE SINA,,,INFO@CRAUTONOMA.GOV.CO,,,,,,,,,,,,,,1
7455,MUNICIPIO DE FUNDACIÓN,,FUNDACIÓN,,,,,,,,,,,,,,,1
7458,ALCALDÍA NORTE DE DE SANTANDER,ALCALDIA DE TOLEDO - NORTE DE SANTANDER,,CONTACTENOS@PAMPLONA-NORTEDESANTANDER.GOV.CO,,890501362,1199,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 13 NO 5-35,5670078,http://www.toledo-nortedesantander.gov.co,ACTIVA,CARLOS JAVIER PRADA MOGOLLON,,1
7467,SECRETARÍA DE HACIENDA DE VILLA  DEL ROSARIO,,VILLA DEL ROSARIO,ALCALDIA@VILLAROSARIOGOV.CO,,,,,,,,,,,,,,1
7469,"UZGADO PRIMERO PROMISCUO MUNICIPAL VILLAMARÍA , CALDAS",,VILLAMARÍA,PRMPALVILLAM@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,1
7470,MUNICIPIO DE BARBOSA DEPARTAMENTO DE SANTANDER / REPUBLICA DE COLOMBIA DIRECCION DE TRANSITO Y TRANSPORTE,,COLOMBIA,TRANSITO@BARBOSA-SANTANDER.GOV.CO,,,,,,,,,,,,,,1
7474,ALCALDÍA MUNICIPAL DE SOPÓ,ALCALDIA DE SOPO,SOPÓ,NOTIFICACIONESJUDICIALES@SOPO-CUNDINAMARCA.GOV.CO; CONTACTENOS@SOPO-CUNDINAMARCA.GOV.CO,ALCALDIA@SOPO-CUNDINAMARCA.GOV.CO,899999468,1140,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CARRERA 3 Nº 2-45 PARQUE PRINCIPAL,5876644,http://www.sopo-cundinamarca.gov.co,ACTIVA,ALBA FABIOLA MUÑOZ RODRIGUEZ,ALCALDE,1
7478,SERVICIO NACIONAL DE APRENDIZAJE SENA REGIONAL CUNDINAMARCA,,,GRUPOADMONDOCUMENTOS@SENA.EDU.CO,,,,,,,,,,,,,,1
7482,MUNICIPIO DE COLOSO,,COLOSÓ,NOTIFICACIONESJUDICIALES@CARSUCRE.GOV.CO; CARSUCRE@CARSUCRE.GOV.CO,,,,,,,,,,,,,,1
7492,ALCALDIA DE CANALETE,ALCALDIA DE CANALETE,CANALETE,ALCALDÍA@CANALETE-CORDOBA.GOV.CO,,800096740,188,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CARRERA 3 NO. 3 - 76 PALACIO MUNICIPAL,7600049,http://canalete-cordoba.gov.co,ACTIVA,YEIS LENIS SIMANCA MORALES,,1
7495,CORPORACION AUTONOMA REGIONAL DEL CESAR,CORPORACION AUTONOMA REGIONAL DEL CESAR,,NOTIFICACIONESJUDICIALES@CORPOCESAR.GOV.CO,,892301483,907,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ORGANOS AUTÓNOMOS,NO APLICA,CARRERA 9 N 9  88,5748960,http://www.corpocesar.gov.co,ACTIVA,,,1
7497,MUNICIPIO DE PUERTO CONCORDIA,ALCALDIA DE PUERTO CONCORDIA,PUERTO CONCORDIA,ALCALDÍA@PUERTOPUERTOCONCORDIA-META.GOV.CO,,800172206,923,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,PALACIO MUNICIPAL- CALLE 3 NO. 12-39,5840685,NO DISPONIBLE,ACTIVA,,,1
7504,MUNICIPIO OLAYA HERRERA,,OLAYA HERRERA,CONTACTENOS@MOSQUERA-NARINO.GOV.CO; ALCALDIA@MOSQUERA-NARINO.GOV.CO,,,,,,,,,,,,,,1
7507,GOBERNACION DE SAN ANDRES,GOBERNACION DE SAN ANDRES,,,,892400038,4390,TERRITORIAL,NO APLICA,GOBERNACIÓN,ADSCRITAS,"AVENIDA FRANCISCO NEWBALL NO. 6-30, EDIFICIO CORAL PALACE",5130801,http://www.sanandres.gov.co,ACTIVA,NICOLAS IVAN GALLARDO VASQUEZ,,1
7519,ALCALDIA DE PENSILVANIA,ALCALDIA DE PENSILVANIA,PENSILVANIA,CONTACTENOS@PENSILVANIA-CALDAS.GOV.CO,,890801137,863,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,EDIFICIO ALCALDÍA PARQUE PRINCIPAL PENSILVANIA,8555171,http://www.pensilvania.gov.co,ACTIVA,JESUS IVAN OSPINA ATEHORTUA,,1
7521,LEIDY YISED SÁNCHEZ CAICEDO,,CAICEDO,,,,,,,,,,,,,,,1
7525,SECRETARIA DE HACIENDA DEL DEPARTAMENTO DE ANTIOQUIA,,,GESTIONDOCUMENTAL@ANTIOQUIA.GOV.CO,,,,,,,,,,,,,,1
7530,MINISTERIO DE VIVIENDA CIUDAD,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",,NOTIFICACIONESJUDICI@MINVIVIENDA.GOV.CO; CORRESPONDENCIA@MINVIVIENDA.GOV.CO​,CORRESPONDENCIA@MINVIVIENDA.GOV.CO,,8004,NACIONAL,VIVIENDA CIUDAD Y TERRITORIO,MINISTERIO,CABEZA,CALLE 18 N 7  59,3323434,http://www.minvivienda.gov.co,ACTIVA,HELGA MARIA RIVAS ARDILA,MINISTRO,1
7531,MINISTERIO DE VIVIENDA,,,NOTIFICACIONESJUDICI@MINVIVIENDA.GOV.CO; CORRESPONDENCIA@MINVIVIENDA.GOV.CO​,,,,,,,,,,,,,,1
7540,ALCALDIA DE SANTA BARBARA,ALCALDIA DE SANTA BARBARA - ANTIOQUIA,SANTA BÁRBARA,ESEHOSPITALSANTABARBARA@COBROCOACTIVO.COM.CO,,890980344,1081,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,"CRA. BOLÍVAR N° 50-21 PALACIO MUNICIPAL, PARQUE PRINCIPAL",8464836,http://www.santabarbara-antioquia.gov.co,ACTIVA,,,1
7542,MUNICIPIO DE CIENAGA,,CIÉNAGA,INTRACIENAGA@OIENAGA-MAGDALENA.GOV.CO,,,,,,,,,,,,,,1
7543,AL CALDIA DE SOGAMOSO,,SOGAMOSO,HACIENDA@SOGAMOSO-BOYACA.GOV.CO,,,,,,,,,,,,,,1
7544,SUPERINTENDENCIA MEDELLIN INTENDENCIA DE SOCIEDADES,SUPERINTENDENCIA DE SOCIEDADES,MEDELLÍN,WEBMASTER@SUPERSOCIEDADES.GOV.CO,WEBMASTER@SUPERSOCIEDADES.GOV.CO,899999086,30,NACIONAL,COMERCIO INDUSTRIA Y TURISMO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,ADSCRITAS,AVENIDA EL DORADO NO. 51- 80,2201000,http://www.supersociedades.gov.co,ACTIVA,BILLY RAUL ANTONIO ESCOBAR PÉREZ,SUPERINTENDENTE,1
7547,MINISTERIO DE JUSTICIA Y DERECHO CASA DE JUSTICIA CARTAGO,MINISTERIO DE JUSTICIA Y DEL DERECHO,CARTAGO,,,900457461,8005,NACIONAL,JUSTICIA Y DEL DERECHO,MINISTERIO,CABEZA,CARRERA 9 N 12 C 10 -,4443100,http://www.minjusticia.gov.co,ACTIVA,LUIS EDUARDO MONTEALEGRE LYNETT,,1
7548,SAN BERNARDO DEL VIENTO - CÓRDOBA E. S. E. HOSPITAL SAN JOSÉ,,SAN BERNARDO DEL VIENTO,0,,,,,,,,,,,,,,1
7549,SECRETARIA DE HACIENDA - MUNICIPIO DE SOGAMOSO,,SOGAMOSO,HACIENDA@SOGAMOSO-BOYACA.GOV.CO,,,,,,,,,,,,,,1
7551,ESE HOSPITAL SAN SEBASTIAN,,SAN SEBASTIÁN,CAD@HOSPITALNECOCLI.GOV.CO,,,,,,,,,,,,,,1
7553,UNE EPM TELECOMUNICACIONES S.A.,,UNE,0,,,,,,,,,,,,,,1
7554,ALCALDÍA MUNICIPAL DE FUNES,ALCALDIA DE FUNES,FUNES,ALCALDIA@FUNES-NARINO.GOV.CO,,800099089,397,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,BARRIO RESIDENCIAL PLAZA CENTRAL DE FUNES NARIÑO,7789064,http://www.funes-narino.gov.co,ACTIVA,JAMEZ ENRIQUE CUNDAR ZAMBRANO,,1
7555,ALCALDIA MUNICIPAL  DE EL CERRITO VALLE,ALCALDIA DE EL CERRITO - VALLE DEL CAUCA,EL CERRITO,CONTACTENOS@ELCERRITO-VALLE.GOV.CO,,800100533,535,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 7 N° 11-62 EL CERRITO - VALLE,2567051,www.elcerrito-valle.gov.co,ACTIVA,JOSE ARLES TOBON GIRON,,1
7562,MUNICIPIO DE CANTAGALLO,,CANTAGALLO,CONTACTENOS@CANTAGALLO-BOLIVAR.GOV.CO,,,,,,,,,,,,,,1
7565,ALCALDÍA MUNICIPAL DE CANTAGALLO,ALCALDIA DE CANTAGALLO,CANTAGALLO,CONTACTENOS@CANTAGALLO-BOLIVAR.GOV.CO,,800253526,191,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,"MUNCIPIO DE CANTAGALLO
CALLE 1 NO. 4-50 BARRIO EL CENTRO",6230286,http://www.cantagallo-bolivar.gov.co,ACTIVA,OMAR DEVANIS ESPARRAGOZA PONCE,,1
7569,UZGADO PROMISCUO MUNICIPAL BOSCONIA - CESAR,,BOSCONIA,J01PRMPALBOSCONIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,1
7573,TRIBUNAL CONTENCIOSO ADMINISTRATIVO DEL VALLE DE CAUCA SECRETARIA,,,RPMEMORIALESTADVCAUCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,1
7578,MUNICIPIO DE META,,,GOBERNACIONDELMETA@META.GOV.CO,,,,,,,,,,,,,,1
7583,SECRETARÍA DE TRÁNSITO Y MOVILIDAD DE DOSQUEBRADAS,,DOSQUEBRADAS,HACIENDA.TRANSITO@DOSQUEBRADAS.GOV.CO,,,,,,,,,,,,,,1
7584,SECRETARIA DE HACIENDA - OFICINA DE EJECUCIONES FISCALES DE FLORIDABLANCA,,FLORIDABLANCA,,,,,,,,,,,,,,,1
7585,HOSPITAL SAN JOSÉ E.S.E,E.S.E HOSPITAL SAN CARLOS,SAN JOSÉ,GERENCIA@ESEHOSPITALSANJOSEBECERRIL.GOV.CO,,891200453,2851,TERRITORIAL,NO APLICA,EMPRESAS SOCIALES DEL ESTADO,NO APLICA,,,NO DISPONIBLE,ACTIVA,,,1
7587,SENA REGIONAL SUCRE,,,,,,,,,,,,,,,,,1
7589,SECRETARIA DE HACIENDA DEL MUNICIPIO DE REMEDIOS,,REMEDIOS,HACIENDA@REMEDIOS-ANTIOQUIA.GOV.CO,,,,,,,,,,,,,,1
7591,ALCALDIA MUNICIPAL VILLANUEVA,,VILLANUEVA,ALCALDIA@VILLANUEVA-SANTANDER.GOV.CO,,,,,,,,,,,,,,1
7593,UZGADO PROMISCUO MUNICIPAL LA BELLEZA - SANTANDER,,LA BELLEZA,J01PRMPALLABELLEZA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,1
7600,SENA REGIONAL GUAJIRA,,,,,,,,,,,,,,,,,1
7604,MUNICIPIO DE YUMBO ANTIOQUIA,,YUMBO,NOTIFICACIONESHACIENDA@YONDO.GOV.CO,,,,,,,,,,,,,,1
7606,CORPOCESAR CERCONTECAS EEN OPPING,,,NOTIFICACIONESJUDICIALES@CORPOCESAR.GOV.CO,,,,,,,,,,,,,,1
7607,LA CORPORACIÓN AUTÓNOMA REGIONAL DE LAS CUENCAS DE LOS RÍOS NEGRO,CORPORACION AUTONOMA REGIONAL DE LAS CUENCAS DE LOS RIOS NEGRO Y NARE,,CLIENTE@CORNARE.GOV.CO,,890985138,369,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ORGANOS AUTÓNOMOS,NO APLICA,CARRERA 59   44  48 SECTOR AUTOPISTA MEDELLÍN - BOGOTÁ KM 54,5461616,http://www.cornare.gov.co,ACTIVA,,,1
7612,SECRETARIA DE MOVILIDAD RIOSUCIO - CALDAS,,RIOSUCIO,,,,,,,,,,,,,,,1
7614,SECRETARIA DE MOVVILIDAD DE SINCELEJO,,SINCELEJO,TRANSITO@SINCELEJO.GOV.CO,,,,,,,,,,,,,,1
7618,"MUNICIPIO DE SEVILLA, VALLE DEL CAUCA",,SEVILLA,HACIENDA@SEVILLA-VALLE.GOV.CO,,,,,,,,,,,,,,1
7627,SECRETARÍA DE HACIENDA DEL MUNICIPIO DE PUERTO DE COLOMBIA,,COLOMBIA,CONTACTENOS@PUERTOCOLOMBIA-ATLANTICO.GOV.CO,,,,,,,,,,,,,,1
7628,SECRETARIA DE HACIENDA DEL MUNICIPIO DE JAMUNDI,,JAMUNDÍ,SECRETARIA.HACIENDA@JAMUNDI.GOV.CO,,,,,,,,,,,,,,1
7634,CAMARA DE COMERCIO DE FACATATIVA,,FACATATIVÁ,CORRESPONDENCIA@CCFACATATIVA.ORG.CO,,,,,,,,,,,,,,1
7638,MUNICIPIO DE CÁQUEZA,,CÁQUEZA,ALCALDIA@CAQUEZA-CUNDINAMARCA.GOV.CO,,,,,,,,,,,,,,1
7641,COLOMBIA SUPERINTENDENCIA DE SOCIEDADES,SUPERINTENDENCIA DE SOCIEDADES,COLOMBIA,MEDCAUTELATESADMON@SUPERSOCIEDADES.GOV.CO,WEBMASTER@SUPERSOCIEDADES.GOV.CO,899999086,30,NACIONAL,COMERCIO INDUSTRIA Y TURISMO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,ADSCRITAS,AVENIDA EL DORADO NO. 51- 80,2201000,http://www.supersociedades.gov.co,ACTIVA,BILLY RAUL ANTONIO ESCOBAR PÉREZ,SUPERINTENDENTE,1
7646,"ALCALDIA MUNICIPAL DE PRADERA , VALLE",ALCALDIA DE PRADERA,PRADERA,CONTÁCTENOS@PRADERA-VALLE.GOV.CO,,891380115,902,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 6 CARRERA 11 ESQUINA PRIMER PISO,2672613,NO DISPONIBLE,ACTIVA,FRANCISCO JAVIER GUZMAN FIGUEROA,,1
7652,MUNICIPIO DE MONTELIBANO,,MONTELÍBANO,HACIENDA@MONTELIBANO-CORDOBA.GOV.CO,,,,,,,,,,,,,,1
7657,MUNICIPIO DE LA GLORIA CESAR,ALCALDIA DE LA GLORIA CESAR,,,,800096599,689,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 2 NO 4-07,5683026,http://www.lagloria-cesar.gov.co,ACTIVA,FERMIN AUGUSTO CRUZ QUINTERO,,1
7673,CDMB,,,INFO@CDMB.GOV.CO,,,,,,,,,,,,,,1
7674,EVERARDO LOZANO MEDINA,,MEDINA,,,,,,,,,,,,,,,1
7675,ALCALDIA MUNICIPAL DE ONZAGA,ALCALDIA DE ONZAGA,ONZAGA,SECRETARIADEHACIENDA@ONZAGA-SANTADER.GOV.CO,,890208148,820,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CRA 2 NO. 4-37,7217779,NO DISPONIBLE,ACTIVA,JUAN FERNANDO CACERES NAVAS,,1
7682,MUNICIPIO DE LERIDA TOLIMA,,LÉRIDA,ALCALDIA@LERIDA-TOLIMA.GOV.CO,,,,,,,,,,,,,,1
7690,MUNICIPIO DE QUIDIO,,,INGRESOSPUBLICOS@GOBERNACIONQUINDIO.GOV.CO,,,,,,,,,,,,,,1
7698,MUNICPIO DE YAGUARÁ,,YAGUARÁ,ALCALDIA@YAQUARA-HUILA.GOV.CO,,,,,,,,,,,,,,1
7704,CORPORACION AUTONOMA REGIONAL DE IBAGUE,CORPORACION AUTONOMA REGIONAL DE SANTANDER,IBAGUÉ,COBRO.COACTIVA@CORTOLIMA.GOV.CO,,804000292,886,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ORGANOS AUTÓNOMOS,NO APLICA,CARRERA 12 N 9  06,77240762,http://www.cas.gov.co,ACTIVA,,,1
7709,ALCALDIA MUNICIPAL ORTEGA TOLIMA,,ORTEGA,SECRETARIADEHACIENDA@ORTEGA-TOLIMA.GOV.CO,,,,,,,,,,,,,,1
7712,"PRESTACIONES ECONÓMICAS , CESANTÍAS Y PENSIONES "" FONCEP MINISTERIO DE","FONDO DE PRESTACIONES ECONOMICAS, CESANTIAS Y PENSIONES -FONCEP-",,SERVICIOALCIUDADANO@FONCEP.GOV.CO,,860041163,4308,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,"CARRERA 6 N 14  98 TORRE A EDIFICIO CONDOMINIO PARQUE
SANTANDER",3076200,http://foncep.gov.co,ACTIVA,,,1
7713,MUNICIPIO CARAMANTA,,CARAMANTA,CONTACTENOS@CARAMANTA-ANTIOQUIA.GOV.CO,,,,,,,,,,,,,,1
7717,ALCALDIA MUNICIPAL  DE NARIÑO,ALCALDIA DE NARIÑO,,COBROCOACTIVOTRANSITONARINO@GMAIL.COM,,814003734,436,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CRA 4 Nº 4-09 PLAZA PRINCIPAL TELEFAX (092)7231578,7231578,http://narino-narino.gov.co,ACTIVA,ROBERTO CARLOS BETANCOURT RAMOS,,1
7718,ALCALDIA MUNICIPAL DE NARIÑPO,,NARIÑO,COBROCOACTIVOTRANSITONARINO@GMAIL.COM,,,,,,,,,,,,,,1
7730,"LA TESORERIA MUNICIPAL DE PIVIJAY , MAGDALENA",,PIVIJAY,JURIDICA@PIVIJAY-MAGDALENA.GOV.CO,,,,,,,,,,,,,,1
7732,SECRETARIA DE HACIENDA DE TURBACO,SECRETARIA DE HACIENDA DE BOGOTA,TURBACO,CONTACTENOS@TURBACO-BOLIVAR.GOV.CO,,899999061,6123,TERRITORIAL,NO APLICA,SECRETARIA DE DESPACHO,ADSCRITAS,CARRERA 30 N °  25 -90 P. 6,3385000,http://www.shd.gov.co,ACTIVA,,,1
7734,GOBERNACION DE FLORENCIA,,,INSTITUTODETRANSITO@CESAR.GOV.CO,,,,,,,,,,,,,,1
7737,MINISTERIO DEL TRASBAJO,,,,,,,,,,,,,,,,,1
7738,"REGIONAL DE LAS CUENCAS DE LOS RÍOS NEGRO Y NARE "" CORNARE """,CORPORACION AUTONOMA REGIONAL DE LAS CUENCAS DE LOS RIOS NEGRO Y NARE,,CLIENTE@CORNARE.GOV.CO,,890985138,369,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ORGANOS AUTÓNOMOS,NO APLICA,CARRERA 59   44  48 SECTOR AUTOPISTA MEDELLÍN - BOGOTÁ KM 54,5461616,http://www.cornare.gov.co,ACTIVA,,,1
7741,ALCALDÍA DE SABANAS DE SAN ÁNGEL - MAGDALENA,ALCALDIA DE SABANAS DE SAN ANGEL,SABANAS DE SAN ÁNGEL,TESORERIA@SABANASDESANANGEL-MAGDALENA.GOV.CO,,819003224,983,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 4 # 6-18 CAM BARRIO 7 DE AGOSTO,3107170696,http://sabanasdesanangel-magdalena.gov.co,ACTIVA,SHIRLEY PATRICIA PIMIENTA MARTINEZ,,1
7744,MINISTERIO DE TRANSPORTE CONTRA,MINISTERIO DE TRANSPORTE,,WEBMASTER@MINTRANSPORTE.GOV.CO,WEBMASTER@MINTRANSPORTE.GOV.CO,899999055,13,NACIONAL,TRANSPORTE,MINISTERIO,CABEZA,AVENIDA EL DORADO C.A.N.,3240800,https://www.mintransporte.gov.co,ACTIVA,MARIA FERNANDA ROJAS MANTILLA,MINISTRO,1
7763,SECRETARIA DISTRITALDE SOLEDAD,,SOLEDAD,,,,,,,,,,,,,,,1
7769,LCALDÍA DE GALAPA,,GALAPA,ALCALDIA@GALAPA-ATLANTICO.GOV.CO,,,,,,,,,,,,,,1
7773,CONTRALORIA MUNICIPAL DE DOSQUEBRADAS,CONTRALORIA MUNICIPAL DE DOSQUEBRADAS,DOSQUEBRADAS,CMD@CONTRALORIADEDOSQUEBRADAS.GOV.CO,,800150130,2661,TERRITORIAL,NO APLICA,CONTRALORÍA MUNICIPAL,NO APLICA,AVENIDA SIMÓN BOLÍVAR NÚMERO 36-44 CENTRO ADMINISTRATIVO MUNICIPAL CAM SEGUNDO PISO OFICINA 210,3228069,http://www.contraloriadedosquebradas.gov.co,ACTIVA,,,1
7774,INSTITUTO DE DESARROLLO URBANO Y RURAL DE YOPAL - INDEV,,YOPAL,CONTACTENOS@INDEV-YOPAL.GOV.CO,,,,,,,,,,,,,,1
7782,MINISTERIO DE PROTECCION SOCIAL ESE SAN FRANCISCO DE ASIS,,SAN FRANCISCO,GERENCIA@ESESANFRANCISCOSINCELEJO.GOV.CO,,,,,,,,,,,,,,1
7802,ALCALDIA MUNICIPAL FLORIDA BLANCA,,FLORIDA,,,,,,,,,,,,,,,1
7804,GOBERNACIÓN DEL AMAZONAS,,,NOTIFICACIONESJUDICIALES@SUBREDCENTROORIENTE.GOV.CO,,,,,,,,,,,,,,1
7827,SECRETARÍA DE HACIENDA MOSQUERA CUNDINAMARCA,,MOSQUERA,COBROCOACTIVOHACIENDA@MOSQUERA-CUNDINAMARCA.GOV.CO,,,,,,,,,,,,,,1
7841,SECRETARIA DE TRÁNSITO DE MALAMBO,,MALAMBO,,,,,,,,,,,,,,,1
7842,JUZGDO PRIMERO PROSMISCUO MUNICIPAL DE GUAMAL TOLIMA,,GUAMAL,,,,,,,,,,,,,,,1
7853,SECRETARÍA DE TRÁNSITO TRANSPORTE PAMPLONA,,PAMPLONA,CONTACTENOS@PAMPLONA-NORTEDESANTANDER.GOV.CO,,,,,,,,,,,,,,1
7855,MUNICIPIO DE CHACHAGUI TESORERIA MUNICIPAL,,CHACHAGÜÍ,SECRETARIADEHACIENDA@CHACHAGUI-NARINO.GOV.CO,,,,,,,,,,,,,,1
7857,TESORERO MUNICIPAL DE CIMITARRA,,CIMITARRA,ALCALDIA@CIMITARRA-SANTANDER.GOV.CO,,,,,,,,,,,,,,1
