entidad_id,nombre_normalizado,nombre_real,tipo,subtipo,categoria,nit,cod_institucion,email,direccion,telefono,ciudad,municipio_id,departamento_id,orden,sector,naturaleza_juridica,estado,representante,total_registros,num_variantes
6719,JUZGADO PRIMERO CIVIL MUNICIPAL DE DOSQUEBRADAD,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J01CMUNICIPALDOSQ@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,1,1
6720,JUZGADO PRIMERO CIVIL MUNICIPAL DE PIEDECUES,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,MEDELLÍN,,,,,,,,1,1
6721,JUZGADO PRIMERO CIVIL MUNICIPAL SOGAMOS,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J01CMPALSOGAMOSO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6722,JUZGADO SEGUNDO TRANSITORIO DE PEQUEÑAS CAUSAS MÚLTIPLE,,JUZGADO,,JUDICIAL,,,J02PRPCTUN@CENDOJ.RAMAJUDICIAL.GOV.CO,,,POPAYÁN,,,,,,,,1,1
6723,JUZGADO SEGUNDO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES DEBARRANQUILLA LOCALIDAD SURORIENTE,,JUZGADO,,JUDICIAL,,,J02PQCCMBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6724,JUZGADO SEGUNDO 2 ⁰,,JUZGADO,,JUDICIAL,,,,,,,,,,,,,,1,1
6725,JUZGADO SEGUNDO PROSMICUO,,JUZGADO,,JUDICIAL,,,,,,,,,,,,,,1,1
6726,JUZGADO SEGUNDO ADMINSITRATIVO ORAL DEL CIRCUITO,,JUZGADO,,JUDICIAL,,,ADM02BMJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6727,JUZGADO MUNICIPAL GIRADOT CUNDINAMRACA,,JUZGADO,MUNICIPAL,JUDICIAL,,,J02CMPALGIR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6728,JUZGADO MUNICIPAL GIRATDOT,,JUZGADO,MUNICIPAL,JUDICIAL,,,J02CMPALGIR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6729,JUZGADO‘QUINTO CIVIL 12 MUNICIPAL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMPL05VCIO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6730,JUZGADO VEINTITRES CIVIL MUNICIPAL DE DESCONGESTION,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J23PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,1,1
6731,JUZGADO VEINTITRES CIVIL MUNICIPAL DECALI,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J23CMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6732,JUZGADO NOVENO CIVIL MUNICIPAL HOY SEPTIMO,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J09CMPALIBA@CENDOJRAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6733,JUZGADO NOVENO CIVIL CAUSAS MUNICIPAL HOY SEPTIMO TRANSITORIO DE PEQUEÑAS CAUSAS,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J09CMPALIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6734,JUZGADO NOVENO CIVIL MUNICIPAL HOY SEPTIMO TRANSITORIO,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J09CMPALIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6735,JUZGADO DE ORIGEN NOVENO CIVIL MUNICIPAL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,VENTANILLAJ07ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,1,1
6736,JUZGADO NOVENO CIVIL MUNICIPAL BUACARAMANGA,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J09CMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6737,JUZGADO NOVENO CIVIL MUNICIPAL DE CUCUCTA,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,MEDELLÍN,,,,,,,,1,1
6738,JUZGADO TRECE DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE BARARQNUILLA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,050014189001,J13PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,MARIA CLARA GIRALDO ACEVEDO,1,1
6739,JUZGADO SÉPTIMO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE EJECUCION,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,170014303000,MEMORIALESJ07OFEJECMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,NA,NA,MANIZALES,,,ORDINARIA,ADMINISTRATIVA,,,,1,1
6740,JUZGADO SÉPTIMO CIVIL MUNICIPAL DE EJECUCIÓN SETENCIAS,,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,,RADICACIONJ07EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MANIZALES,,,,,,,,1,1
6741,DE COLO JUZGADO SÉPTIMO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,170014303000,,NA,NA,MANIZALES,,,ORDINARIA,ADMINISTRATIVA,,,,1,1
6742,JUZGADO TERCERO CIVIL MUNICIPAL  NEIVAU,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMP103NEI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6743,JUZGADO TERCERO CIVIL MUNICIPAL HORA,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,1,1
6744,JUZGADO TERCERO CIVIL ANTES DE JUZGADO PEQUEÑAS SEXTO CAUSAS CIVIL Y MUNICIPAL COMPETENCIAS,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CSERCFVPAR@CENDOL.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6745,JUZGADO TERCERO CIVIL MUNICIPAL EN ORALIDAD DE SALEDAD,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J03CMPALSOLEDAD@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6746,JUZGADO TERCERO CIVIL MUNICIPAL DE ORALIDAD DE MNIZALES,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,1,1
6747,JUZGADO TERCERO CIVIL MUNICIPAL EMITIDO EN EL PROCESO VERBAL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,1,1
6748,JUZGADO TERCERO CIVIL MUNICIPAL PALACIO,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,JCIVMF13@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6749,JUZGADO TERCERO CIVIL MUNICIPAL LINA MARÍA MARTÍNEZ AMAYA,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,1,1
6750,JUZGADO TERCERO CIVILMUNICIPAL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,1,1
6751,JUZGADO TERCERO MUNICIPALCIVIL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,JCIVMF13@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6752,JUZGADO TERCERO CIVIL MUNICIPAL DESPACHO CONOCIÓ,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,1,1
6753,JUZGADO TERCERO CIVIL MUNICIPAL  JUZGADO TERCERO CIVIL MUNICIPAL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J03CMPALCAS@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6754,JUZGADO TERCERO CIVIL MUNICIPAL DE MONTERIARIA,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J03CMMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,1,1
6755,JUZGADO TERCERO CIVIL MUNICIPAL ZIPAQUOIRA,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J03CMZIP@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6756,JUZGADO TERCERO CIVIL MUNICIPAL DEL DEPARTAMENTO ARCHIPIÉLAGO,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,J03CMPALSAISLAS@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6757,JUZGADO PRIMERO CIVIL DEL CIRCUITO PALACIO DE JUSTICIA,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,J01CCBMEJA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MEDELLÍN,,,,,,,,1,1
6758,JUZGADO PRIMERO CIVIL DE CIRCUITO DE ORALIDAD DE CALII,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,J01ECCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6759,JUZGADO PRIMERO CIVIL DEL CIRCUITO AUTOPISTA SUR CARRERA,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,J01CCSOACHA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6760,JUZGADO PRIMERO CIVIL DEL CIRCUITO AUTOPISTA,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,J01CCSOACHA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6761,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE MONTERÍ SISTEMA PROCESAL ORAL,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,J01CCMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6762,JUZGADO PRIMERO CIVIL DEL CIRCUITO LA ORADA,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,J01CCTOLADORADA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,LA DORADA,,,,,,,,1,1
6763,JUZGADO PRIMERO CIVIL DEL CIRCU JUZGADO PRIMERO CIVIL DEL CIRCUITO,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,J01CCTOLADORADA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6764,JUZGADOS DE FAMILIA DE EJECUCIÓN DE SENTENCIAS,,JUZGADO,EJECUCION,JUDICIAL,,,CITASYMEMORIALESEJEFAM02@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6765,OFICINA DE APOYO PARA LOS JUZGADOS DEL CIRCUITO DE EJECUCION DE SENTENCIAS,,JUZGADO,EJECUCION,JUDICIAL,,,RADICACIONJ04EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6766,JUZGADO SEGUNDO PROMISCUO MUNICIPAL JUZGADO,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMPALCIMITARRA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6767,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE GALAPAS,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMPALGALAPA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,ABEJORRAL,,,,,,,,1,1
6768,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE CAJICALCUNDINAMARCA,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMCAJICA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,ABEJORRAL,,,,,,,,1,1
6769,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE ESTA LOCALIDAD,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,CSISMARTIN@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6770,JUZGADO SEGUNDO PROMISCUO MUNICIPAL DE CUACASIA,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMUNICIPALCCASIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,ABEJORRAL,,,,,,,,1,1
6771,JUZGAD JUZGADO SEGUNDO PROMISCUO MUNICIPAL,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMPALBARNOA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6772,JUZGADO SEGUNDO PROMISCUO MUNICIPAL MIXTO,,JUZGADO,PROMISCUO_MUNICIPAL,JUDICIAL,,,J02PRMPALSABANALARGA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6773,BLICA DE JUZGADO QUINTO ADMINISTRATIVO ORAL,,JUZGADO,ADMINISTRATIVO,JUDICIAL,,,J05ADMVCIO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6774,JUZGADO PRIMERO DE PEQUEÑAS,,JUZGADO,,JUDICIAL,,,J01PCCMPALMIRA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6775,JUZGADO CARRERA PRIMERO 12 N DE PEQUEÑAS CAUSAS Y COMPETENCIAS,,JUZGADO,,JUDICIAL,,,J01CMPCMVPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6776,JUZGADO PRIMERO RAMA DE PEQUEÑAS JUDICIAL DEL CAUSAS PODER Y PÚBLICO,,JUZGADO,,JUDICIAL,,,J01PQCCMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6777,JUZGADO PRIMERO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES LOCALIDAD SURORIENTE DE BARRAMNQUILLA,,JUZGADO,,JUDICIAL,,,J01PQCCMBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6778,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPÚBLICA,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA GENERAL DE LA REPUBLICA.,CONTRALORIA,,COACTIVA,800252683,5388,GGORDILLO@FBSCGR.GOV.CO,CALLE 15 N 8 A 22 PISO QUINTO,3532760,,,,NACIONAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ACTIVA,,1,1
6779,CONTRALORÍA DEPARTAMENTAL DE CASANAE,CONTRALORIA DEPARTAMENTAL DE BOLIVAR,CONTRALORIA,,COACTIVA,890480306,2641,CONTACTO@CONTRALORIACASANARE.GOV.CO,CALLE GASTELBONDO NO. 2-67,6644368,,,,TERRITORIAL,NO APLICA,CONTRALORÍA DEPARTAMENTAL,ACTIVA,,1,1
6780,CONTRALORÍA INTR GENERAL DE LA REPUBLICA,CONTRALORIA GENERAL DE LA REPUBLICA,CONTRALORIA,,COACTIVA,899999067,896,CGR@CONTRALORIA.GOV.CO,CARRERA 69 N 44  35,5187000,,,,NACIONAL,NO APLICA,CONTRALORÍA GENERAL DE LA REPÚBLICA,ACTIVA,,1,1
6781,CONTRALORÍA DEPARTAMENTAL DEL TOLIMAN,CONTRALORIA DEPARTAMENTAL DEL CAUCA,CONTRALORIA,,COACTIVA,891500403,2650,VENTANILLAUNICA@CONTRALORIADELTOLIMA.GOV.CO,CARRERA 7 # 1N - 66 EDIFICIO LOTERÍA DEL CAUCA 2° PISO,8331230,,,,TERRITORIAL,NO APLICA,CONTRALORÍA DEPARTAMENTAL,ACTIVA,,1,1
6782,JUZGADO DIECISIETE DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES DISTRITO JUDICIAL  LUIS ROMERO MEDRANO,,JUZGADO,,JUDICIAL,,,J17PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6783,JUZGADO DIECISIETE DE PEQUEÑAS CAUSAS Y COMPETENCIAS,,JUZGADO,,JUDICIAL,,,VENTANILLAJ07ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6784,SECRETARIA DE MOVILIDAD DIRECCIÓN SERVICIOS 1701-24.06 / CC01762-3,,SECRETARIA,TRANSITO,COACTIVA,,,,,,,,,,,,,,1,1
6785,SECRETARÍA DE TRÁNSITO Y TRANSPORTE COBRO COACTIVO,,SECRETARIA,TRANSITO,COACTIVA,,,,,,,,,,,,,,1,1
6786,MOVILIDAD SECRETARÍA DE,SECRETARIA DISTRITAL DE MOVILIDAD,SECRETARIA,TRANSITO,COACTIVA,899999061,6124,EMBARGOSYDESEMBARGOSDGC@MOVILIDADBOGOTA.GOV.CO,AV CALLE 13 NO. 37-35,3649400,,,,TERRITORIAL,NO APLICA,SECRETARIA DE DESPACHO,ACTIVA,,1,1
6787,SECRETARIA DE MOVILIDAD DE TRANSITO,SECRETARIA DISTRITAL DE MOVILIDAD,SECRETARIA,TRANSITO,COACTIVA,899999061,6124,TRANSITO@SINCELEJO.GOV.CO,AV CALLE 13 NO. 37-35,3649400,,,,TERRITORIAL,NO APLICA,SECRETARIA DE DESPACHO,ACTIVA,,1,1
6788,SECRETARÍA DE MOVILIDAD MULTIMODAL Y SOSTENIBLE SANTA MRTA,,SECRETARIA,TRANSITO,COACTIVA,,,,,,,,,,,,,,1,1
6789,SECRETARIA DE MOVILIDAD DIRECCIÓN SERVICIOS HERNANDO MAURICIO FRÍAS BARRETO,,SECRETARIA,TRANSITO,COACTIVA,,,MOVILIDAD@VILLAVICENCIO.GOV.CO,,,,,,,,,,,1,1
6790,SECRETARIA DE TRANSITO Y DEL TESORO,,SECRETARIA,TRANSITO,COACTIVA,,,,,,,,,,,,,,1,1
6791,SECRETARIA DE TRASNITO Y TRANSPORTE DE CUCUMANI,,SECRETARIA,TRANSITO,COACTIVA,,,,,,,,,,,,,,1,1
6792,DIRECCIÓN SERVICIOS SECRETARIA DE MOVILIDAD DE VILAVICENCIO,,SECRETARIA,TRANSITO,COACTIVA,,,MOVILIDAD@VILLAVICENCIO.GOV.CO,,,,,,,,,,,1,1
6793,"SECRETARÍA DE TRÁNSITO Y SEGURIDAD VIAL LUIS ALFREDO MORENO CORTES ,",,SECRETARIA,TRANSITO,COACTIVA,,,ATENCIONALCIUDADANO@BARRANQUILLA.GOV.CO,,,,,,,,,,,1,1
6794,SECRETARÍA DISTRITAL DE TRÁNSITO Y SEGURIDAD VIAL,,SECRETARIA,TRANSITO,COACTIVA,,,,,,,,,,,,,,1,1
6795,SECRETARÍA DE TRÁNSITO Y TRANSPORTE MUNICIPAL  SECRETARÍA,INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTE DE SOLEDAD,SECRETARIA,TRANSITO,COACTIVA,802021451,4730,ATENCIONUSUARIOTRANSITOVPAR@VALLEDUPAR.GOV.CO,CALLE 24A # 18-42,3754123,,,,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ACTIVA,,1,1
6796,MOVILIDAD DE SECRETARÍA  DE MOVILIDAD,SECRETARIA DISTRITAL DE MOVILIDAD,SECRETARIA,TRANSITO,COACTIVA,899999061,6124,EMBARGOSYDESEMBARGOSDGC@MOVILIDADBOGOTA.GOV.CO,AV CALLE 13 NO. 37-35,3649400,,,,TERRITORIAL,NO APLICA,SECRETARIA DE DESPACHO,ACTIVA,,1,1
6797,SUBSECRETARIA DE TRÁNSITO Y MOVILIDAD DE SANTA ROSAL DE CABAL,,SECRETARIA,TRANSITO,COACTIVA,,,SUBTRANSITO@SANTAROSADECABAL-RISARALDA.GOV.CO,,,,,,,,,,,1,1
6798,JUZGADO CUARTO CIVIL DEL CIRCUITO DE MONTERIO,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,,,,MEDELLÍN,,,,,,,,1,1
6799,JUZGADO TRENTA Y NUEVE 4 CIVIL DEL CIRCUITO,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,CCTO39BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6800,DE COLOM JUZGADO CUARTO CIVIL DEL CIRCUITO CARRERA 3 N ° 30-31 PISO 3,,JUZGADO,CIVIL_CIRCUITO,JUDICIAL,,,,,,,,,,,,,,1,1
6801,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE EJECUCIÓN DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS,JUZGADO 001 CIVIL DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE MEDELLÍN,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,050013403001,GDOFEJECCBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 41#52-28 - EDIFICIO EDATEL OFICINA 1101,4-2328525 ext 2101,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,GUSTAVO ADOLFO  VILLAZON HITURRIAGO,1,1
6802,JUZGADO DIECISÉIS DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE MULTIPLE,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,050014189001,J16PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,MARIA CLARA GIRALDO ACEVEDO,1,1
6803,JUZGADO 78 CIVIL MUNICIPAL HOY,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,,,,,,,,,,,,1,1
6804,JUZGADO SETENTA Y OCHO CIVIL MUNICIPAL  DE ORALIDAD TRANSITORIAMENTE,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMPL68BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6805,JUZGADO 78 CIVIL MUNICIPAL TRANSFORMADO TRANSITORIAMENTE EN JUZGADO  60 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPL,,JUZGADO,CIVIL_MUNICIPAL,JUDICIAL,,,CMPL78BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6806,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE EJECUCIÓN DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS,JUZGADO 001 CIVIL DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE MEDELLÍN,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,050013403001,GDOFEJECCBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,CALLE 41#52-28 - EDIFICIO EDATEL OFICINA 1101,4-2328525 ext 2101,MEDELLÍN,,,ORDINARIA,JUDICIAL,,,GUSTAVO ADOLFO  VILLAZON HITURRIAGO,1,1
6807,JUZGADO SEXTO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTIAS,,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MANIZALES,,,,,,,,1,1
6808,JUZGADO SEXTO CIVIL MUNICIPAL DE EJECUCIÓN  LISSETHE CAROLINA BLANCO AMOROCHO,,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV,,,,,,,,,,,1,1
6809,CONSEJO SUPERIOR DE LA JUDICATURA JUZGADO SEXTO CIVIL MUNICIPAL DE EJECUCIÓN,,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6810,JUZGADO SEXTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BUCARAMANAGA,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,170014303000,,NA,NA,MANIZALES,,,ORDINARIA,ADMINISTRATIVA,,,,1,1
6811,JUZGADO SEXTO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DECALI,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,170014303000,,NA,NA,MANIZALES,,,ORDINARIA,ADMINISTRATIVA,,,,1,1
6812,JUZGADO 18 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTE,,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,,RADICACIONJ18EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,MANIZALES,,,,,,,,1,1
6813,JUZGADO DÉCIMO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES BRRANQUILLA,,JUZGADO,,JUDICIAL,,,J10PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6814,JUZGADO RAMA DÉCIMO JUDICIAL DEL PODER PÚBLICO,,JUZGADO,,JUDICIAL,,,,,,,,,,,,,,1,1
6815,JUZGADO ONCE CIVIL MUNICIPAL Y COMPETENCIA HOY TRANSITORIO JUZGADO 4 DE PEQ CAUSAS Y COMPETENCIA MULTIPLE,,JUZGADO,PEQUENAS_CAUSAS,JUDICIAL,,,J11CMPALIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6816,JUZGADO CIVIL MUNICIPAB,,JUZGADO,CIVIL,JUDICIAL,,,J01CMMOSQUERA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6817,JUZGADO OCTAVE CIVIL DEL CIREUITO,,JUZGADO,CIVIL,JUDICIAL,,,OFEJCCBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6818,JUZGADO CIVIL DEL CIRCUIT,,JUZGADO,CIVIL,JUDICIAL,,,JCCTOUBATE@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
6819,JUZGADO 4 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS . CALLE 15 NO. 10 - 61 PISO 2,,JUZGADO,EJECUCION_CIVIL,JUDICIAL,,,RADICACIONJ04EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,1,1
